"Product Code",Vendor,"Product Name","Service Name",Color,Tags,"Link Url",Stock,"Print Area","Freight Description","Individual Product Packaging","Standard Production Time",Size,"Quantity Break Point 1","Quantity Break Point Price 1","Quantity Break Point 2","Quantity Break Point Price 2","Quantity Break Point 3","Quantity Break Point Price 3","Quantity Break Point 4","Quantity Break Point Price 4",Brand,"Parent Product Code",Category,"Sub Category",Description,"Primary Price Description","Carton Height","Carton Width","Carton Depth","Carton Weight","Qty Per Carton","Carton Cubic","Carton Notes","Decoration Name0",decoration_additional_0_qty_0,decoration_additional_0_price_0,decoration_additional_0_qty_1,decoration_additional_0_price_1,"Decoration 0 Setup Notes","Decoration 0 Setup Cost 0"
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Pink",,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,White,,,,,,,,2XL,1,3.2,16,2.55,101,2.45,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,White,,,,,,,,L,1,3.2,16,2.55,101,2.45,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,White,,,,,,,,M,1,3.2,16,2.55,101,2.45,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,White,,,,,,,,S,1,3.2,16,2.55,101,2.45,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,White,,,,,,,,XL,1,3.2,16,2.55,101,2.45,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Navy,,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Navy,,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Navy,,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Navy,,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Navy,,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Black,,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Black,,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Black,,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Black,,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Black,,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Red,,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Red,,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Red,,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Red,,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Red,,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Royal,,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Royal,,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Royal,,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Royal,,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,Royal,,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Blue",,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Blue",,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Blue",,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Blue",,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Blue",,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Sport Grey",,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Sport Grey",,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Sport Grey",,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Sport Grey",,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Sport Grey",,,,,,,,XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,White,,,,,,,,2XL,1,4,16,3.35,101,3.15,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,White,,,,,,,,L,1,4,16,3.35,101,3.15,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,White,,,,,,,,M,1,4,16,3.35,101,3.15,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,White,,,,,,,,S,1,4,16,3.35,101,3.15,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,White,,,,,,,,XL,1,4,16,3.35,101,3.15,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,White,,,,,,,,3XL,1,4.6,16,3.95,101,3.95,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Navy,,,,,,,,2XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Navy,,,,,,,,L,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Navy,,,,,,,,M,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Navy,,,,,,,,S,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Navy,,,,,,,,XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Black,,,,,,,,2XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Black,,,,,,,,L,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Black,,,,,,,,M,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Black,,,,,,,,S,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Black,,,,,,,,XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Black,,,,,,,,3XL,1,5.05,16,4.4,101,4.4,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Red,,,,,,,,2XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Red,,,,,,,,L,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Red,,,,,,,,M,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Red,,,,,,,,S,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Red,,,,,,,,XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Royal,,,,,,,,2XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Royal,,,,,,,,L,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Royal,,,,,,,,M,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Royal,,,,,,,,S,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,Royal,,,,,,,,XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,"Sport Grey",,,,,,,,2XL,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
052030A2X0,"Superior AW","Gildan Heavy Cotton Adult Tank Top",Standard,"Sport Grey",,,,,,,,L,1,4.6,16,3.95,101,3.85,,,Gildan,5200,,,"Tearaway label, Banded neck and armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease",,,,,,,,,,,,,,,
